symbol,start_time,target_time,market_state,risk_allowed,entry_reference,target_price,move_percent,maximum_adverse_percent,detected,route,first_detection_time,detection_delay_hours,pullback_time,breakout_time,start_pullback_failed,start_breakout_failed
DOGEUSDT,2026-05-23 08:00:00,2026-05-23 20:45:00,SHOCK,False,0.09892,0.10337139999999999,5.984634047715335,0.1314193287504966,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
DOGEUSDT,2026-06-06 05:00:00,2026-06-06 09:30:00,BEAR,False,0.07863,0.08236324830316298,6.676840900419675,1.2336258425537308,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|rsi
DOGEUSDT,2026-06-06 17:00:00,2026-06-07 08:00:00,BEAR,False,0.08124,0.08489580000000001,5.600689315608073,0.9478089611029132,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|candle_quality|rsi
DOGEUSDT,2026-06-07 20:00:00,2026-06-08 15:15:00,BEAR,False,0.08335,0.08710074999999999,4.715056988602283,0.263947210557886,False,MISSED,,,,,trend_stack|trend_stability|momentum|pullback_zone|reclaim|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
DOGEUSDT,2026-06-10 21:00:00,2026-06-11 18:00:00,BEAR,False,0.08285,0.08657824999999998,4.695232347616179,1.2311406155702995,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|adx|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|volume|adx|candle_quality|rsi
DOGEUSDT,2026-06-11 19:00:00,2026-06-12 15:00:00,BEAR,False,0.08651,0.09040295,4.7393364928909865,1.6876661657611869,False,MISSED,,,,,trend_stack|trend_stability|momentum|pullback_zone|reclaim|reward_risk|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality
DOGEUSDT,2026-06-14 14:00:00,2026-06-15 13:15:00,NEUTRAL,False,0.0865,0.09039249999999999,4.947976878612724,0.9479768786127022,False,MISSED,,,,,trend_stack|trend_stability|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
DOGEUSDT,2026-06-24 18:00:00,2026-06-25 02:30:00,BEAR,False,0.07308,0.0763686,5.856595511767914,0.24630541871921127,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
DOGEUSDT,2026-06-25 14:00:00,2026-06-25 17:30:00,SHOCK,False,0.07176,0.0749892,4.7101449275362235,0.0,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|asset_shock|market_state|setup_score,market_state|asset_shock|trend_stack|trend_acceleration|breakout|candle_quality|relative_strength|rsi
DOGEUSDT,2026-07-02 01:00:00,2026-07-02 13:45:00,NEUTRAL,False,0.07194,0.0751773,4.8512649430080526,0.05560189046427352,False,MISSED,,,,,trend_stack|trend_stability|momentum|pullback_zone|reclaim|adx|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|adx|candle_quality|relative_strength|rsi
DOGEUSDT,2026-07-02 21:00:00,2026-07-03 20:15:00,NEUTRAL,False,0.07412,0.0774554,5.248246087425783,0.5126821370750206,False,MISSED,,,,,trend_stack|trend_stability|reclaim|volume|candle_quality|market_state|setup_score,market_state|trend_stack|breakout|volume|candle_quality|relative_strength
DOGEUSDT,2026-07-13 17:00:00,2026-07-14 15:45:00,BEAR,False,0.07165,0.07487425,4.982554082344716,1.018841591067702,False,MISSED,,,,,trend_stack|trend_stability|ema50_slope|momentum|pullback_zone|reclaim|rsi|candle_quality|market_state|setup_score,market_state|trend_stack|trend_acceleration|breakout|adx|candle_quality|rsi
